Id,Predicted
16990,9.914300e+04
16991,3.118620e+05
16992,8.558400e+04
16993,1.016420e+05
16994,2.475320e+05
16995,1.586300e+05
16996,1.095660e+05
16997,3.234040e+05
16998,5.864100e+04
16999,4.974680e+05
17000,1.226100e+05
17001,1.080110e+05
17002,4.650800e+05
17003,4.883490e+05
17004,2.312820e+05
17005,3.336160e+05
17006,3.662750e+05
17007,3.185470e+05
17008,4.909950e+05
17009,4.421590e+05
17010,1.478790e+05
17011,2.997690e+05
17012,4.176790e+05
17013,3.375150e+05
17014,4.303960e+05
17015,1.730610e+05
17016,2.827960e+05
17017,3.331980e+05
17018,3.683740e+05
17019,1.145000e+05
17020,4.641240e+05
17021,3.416750e+05
17022,4.507020e+05
17023,2.327830e+05
17024,3.659540e+05
17025,4.625580e+05
17026,4.293200e+04
17027,4.821100e+04
17028,1.786240e+05
17029,4.872920e+05
17030,1.090870e+05
17031,3.377020e+05
17032,3.581670e+05
17033,2.922640e+05
17034,1.993210e+05
17035,4.748000e+05
17036,1.114850e+05
17037,2.037480e+05
17038,6.293600e+04
17039,2.124930e+05
17040,4.267100e+04
17041,2.120250e+05
17042,2.506770e+05
17043,2.995800e+04
17044,1.870230e+05
17045,3.137860e+05
17046,1.475730e+05
17047,1.424160e+05
17048,1.786280e+05
17049,3.829190e+05
17050,2.704640e+05
17051,3.090520e+05
17052,4.582810e+05
17053,1.999380e+05
17054,2.003450e+05
17055,1.829030e+05
17056,4.311630e+05
17057,3.758700e+05
17058,1.560200e+04
17059,7.254700e+04
17060,8.415900e+04
17061,1.311490e+05
17062,1.117510e+05
17063,3.904590e+05
17064,3.763400e+04
17065,6.654800e+04
17066,1.496720e+05
17067,4.130750e+05
17068,3.374050e+05
17069,4.511180e+05
17070,4.905820e+05
17071,3.937200e+04
17072,1.502810e+05
17073,2.921150e+05
17074,2.300460e+05
17075,3.117560e+05
17076,2.684330e+05
17077,3.401540e+05
17078,2.042370e+05
17079,4.592200e+04
17080,1.139070e+05
17081,1.842510e+05
17082,4.060000e+05
17083,6.634400e+04
17084,5.646100e+04
17085,2.864280e+05
17086,4.294970e+05
17087,4.217930e+05
17088,1.465780e+05
17089,2.529620e+05
17090,3.620060e+05
17091,1.235460e+05
17092,2.075810e+05
17093,1.827790e+05
17094,2.213680e+05
17095,3.611090e+05
17096,8.020200e+04
17097,2.248370e+05
17098,4.325180e+05
17099,3.963050e+05
17100,4.418630e+05
17101,2.632270e+05
17102,1.488270e+05
17103,3.843510e+05
17104,8.616200e+04
17105,4.721550e+05
17106,2.702960e+05
17107,4.401280e+05
17108,2.107560e+05
17109,3.330060e+05
17110,3.647290e+05
17111,2.657370e+05
17112,2.703310e+05
17113,2.886340e+05
17114,8.859800e+04
17115,3.378450e+05
17116,3.021500e+05
17117,4.157200e+04
17118,1.520300e+05
17119,2.794100e+05
17120,4.545700e+05
17121,1.472340e+05
17122,5.901700e+04
17123,1.524250e+05
17124,4.564890e+05
17125,4.237680e+05
17126,2.696470e+05
17127,2.134000e+05
17128,3.351810e+05
17129,2.030780e+05
17130,2.164630e+05
17131,9.678200e+04
17132,2.623310e+05
17133,4.655700e+04
17134,1.184040e+05
17135,2.230100e+04
17136,4.577360e+05
17137,2.902710e+05
17138,3.899820e+05
17139,3.660740e+05
17140,1.886120e+05
17141,4.560160e+05
17142,3.602080e+05
17143,1.091030e+05
17144,3.815430e+05
17145,8.999800e+04
17146,4.271040e+05
17147,4.771500e+04
17148,3.553610e+05
17149,1.771300e+04
17150,2.928000e+05
17151,1.508290e+05
17152,1.639540e+05
17153,4.264660e+05
17154,2.937030e+05
17155,8.365300e+04
17156,3.956500e+05
17157,2.606550e+05
17158,1.332690e+05
17159,8.833200e+04
17160,1.856880e+05
17161,4.487320e+05
17162,6.122600e+04
17163,3.282390e+05
17164,2.302250e+05
17165,2.750200e+05
17166,4.635220e+05
17167,3.029970e+05
17168,4.659390e+05
17169,3.844770e+05
17170,1.041020e+05
17171,3.077070e+05
17172,1.761690e+05
17173,2.140500e+05
17174,2.530170e+05
17175,4.243080e+05
17176,4.794270e+05
17177,3.969470e+05
17178,9.061900e+04
17179,4.835360e+05
17180,2.708000e+04
17181,1.644700e+05
17182,4.176400e+05
17183,1.019380e+05
17184,3.042550e+05
17185,5.172400e+04
17186,3.857300e+04
17187,3.391850e+05
17188,8.985600e+04
17189,6.253300e+04
17190,5.619500e+04
17191,8.180700e+04
17192,4.072010e+05
17193,2.711450e+05
17194,3.400610e+05
17195,4.777030e+05
17196,1.142060e+05
17197,6.527100e+04
17198,2.510970e+05
17199,1.168590e+05
17200,2.713920e+05
17201,5.496700e+04
17202,3.938600e+04
17203,3.642670e+05
17204,1.856630e+05
17205,2.975680e+05
17206,3.274700e+05
17207,3.087100e+05
17208,4.296360e+05
17209,4.160400e+04
17210,2.356700e+05
17211,7.623300e+04
17212,9.887000e+04
17213,4.648690e+05
17214,2.484070e+05
17215,4.340340e+05
17216,3.194880e+05
17217,3.210520e+05
17218,4.164890e+05
17219,2.503570e+05
17220,4.853060e+05
17221,1.576200e+04
17222,4.180330e+05
17223,3.357210e+05
17224,2.338930e+05
17225,3.726950e+05
17226,1.506140e+05
17227,1.198290e+05
17228,3.617130e+05
17229,4.381800e+04
17230,3.379560e+05
17231,1.825150e+05
17232,3.575680e+05
17233,1.292710e+05
17234,3.696470e+05
17235,2.397430e+05
17236,4.331500e+05
17237,1.148640e+05
17238,3.657870e+05
17239,2.465140e+05
17240,3.662860e+05
17241,4.319630e+05
17242,2.718410e+05
17243,2.059880e+05
17244,1.992640e+05
17245,4.721990e+05
17246,2.441550e+05
17247,1.485270e+05
17248,2.694030e+05
17249,6.237100e+04
17250,2.733480e+05
17251,4.606130e+05
17252,3.626130e+05
17253,2.470640e+05
17254,3.898460e+05
17255,4.344460e+05
17256,4.591350e+05
17257,3.786520e+05
17258,3.346360e+05
17259,4.043510e+05
17260,4.239620e+05
17261,5.477500e+04
17262,1.478290e+05
17263,9.633600e+04
17264,4.724030e+05
17265,2.751310e+05
17266,4.123610e+05
17267,1.316300e+05
17268,2.747300e+04
17269,2.237000e+04
17270,2.011630e+05
17271,2.921950e+05
17272,2.445860e+05
17273,3.875340e+05
17274,2.711600e+04
17275,2.667580e+05
17276,4.574070e+05
17277,2.154090e+05
17278,3.246100e+05
17279,1.336710e+05
17280,3.014470e+05
17281,2.823540e+05
17282,3.878220e+05
17283,1.293730e+05
17284,1.474620e+05
17285,8.423700e+04
17286,1.314930e+05
17287,2.768140e+05
17288,4.628070e+05
17289,2.955880e+05
17290,4.028800e+04
17291,2.131360e+05
17292,6.807600e+04
17293,4.516180e+05
17294,4.280700e+05
17295,4.863050e+05
17296,1.096790e+05
17297,1.035460e+05
17298,4.872440e+05
17299,4.516600e+04
17300,9.636700e+04
17301,3.072990e+05
17302,3.289180e+05
17303,2.752550e+05
17304,6.768500e+04
17305,3.114350e+05
17306,9.396900e+04
17307,3.788530e+05
17308,5.200100e+04
17309,8.303900e+04
17310,4.481010e+05
17311,4.635810e+05
17312,9.462900e+04
17313,3.473640e+05
17314,4.191980e+05
17315,2.890480e+05
17316,4.049510e+05
17317,3.951170e+05
17318,3.470250e+05
17319,2.532830e+05
17320,4.086780e+05
17321,1.185460e+05
17322,4.294650e+05
17323,3.676330e+05
17324,3.788420e+05
17325,4.553780e+05
17326,4.091940e+05
17327,2.585830e+05
17328,4.000190e+05
17329,2.675400e+05
17330,2.051770e+05
17331,3.189860e+05
17332,4.523900e+05
17333,3.927930e+05
17334,2.406640e+05
17335,1.826340e+05
17336,6.201100e+04
17337,2.066800e+04
17338,1.314280e+05
17339,1.209550e+05
17340,9.443000e+04
17341,3.749260e+05
17342,4.872140e+05
17343,2.775480e+05
17344,7.902600e+04
17345,1.789400e+04
17346,3.701950e+05
17347,3.107890e+05
17348,3.861450e+05
17349,1.066760e+05
17350,3.579240e+05
17351,4.362360e+05
17352,3.764670e+05
17353,6.595700e+04
17354,4.251010e+05
17355,2.104580e+05
17356,2.993890e+05
17357,2.230900e+05
17358,4.971010e+05
17359,1.584060e+05
17360,9.023100e+04
17361,1.788580e+05
17362,3.379170e+05
17363,2.342190e+05
17364,3.475600e+04
17365,1.544620e+05
17366,1.257680e+05
17367,1.772100e+04
17368,4.579700e+04
17369,3.457620e+05
17370,1.956240e+05
17371,2.659820e+05
17372,4.931710e+05
17373,3.020160e+05
17374,8.671500e+04
17375,4.966110e+05
17376,2.341800e+04
17377,3.635280e+05
17378,4.287890e+05
17379,2.373440e+05
17380,3.835020e+05
17381,4.856250e+05
17382,1.454400e+05
17383,3.453840e+05
17384,3.963800e+05
17385,1.541940e+05
17386,2.795400e+05
17387,1.400850e+05
17388,1.746530e+05
17389,2.188620e+05
17390,2.398180e+05
17391,2.354380e+05
17392,3.058390e+05
17393,1.319100e+05
17394,1.176030e+05
17395,4.860730e+05
17396,4.096450e+05
17397,1.881010e+05
17398,1.410390e+05
17399,2.919270e+05
17400,1.142920e+05
17401,2.770530e+05
17402,4.545500e+04
17403,8.285500e+04
17404,3.835640e+05
17405,2.298360e+05
17406,3.095250e+05
17407,2.630120e+05
17408,3.509620e+05
17409,4.990740e+05
17410,2.644140e+05
17411,1.642610e+05
17412,2.584410e+05
17413,1.775160e+05
17414,4.014290e+05
17415,3.733340e+05
17416,4.271420e+05
17417,4.948050e+05
17418,2.481820e+05
17419,2.443220e+05
17420,1.529950e+05
17421,2.539910e+05
17422,2.124590e+05
17423,1.005840e+05
17424,4.624590e+05
17425,2.694710e+05
17426,1.355090e+05
17427,3.389310e+05
17428,3.181920e+05
17429,6.754300e+04
17430,4.058980e+05
17431,4.344490e+05
17432,9.211600e+04
17433,4.779850e+05
17434,2.434090e+05
17435,1.457880e+05
17436,1.801080e+05
17437,1.939420e+05
17438,3.744870e+05
17439,1.168800e+05
17440,2.070040e+05
17441,1.855580e+05
17442,4.146600e+04
17443,9.005900e+04
17444,5.269300e+04
17445,4.467110e+05
17446,4.696700e+05
17447,2.324630e+05
17448,1.382740e+05
17449,2.087740e+05
17450,4.905890e+05
17451,5.583100e+04
17452,4.160890e+05
17453,7.885700e+04
17454,1.824280e+05
17455,7.312000e+04
17456,3.793550e+05
17457,3.594050e+05
17458,4.399720e+05
17459,8.259200e+04
17460,4.088530e+05
17461,3.262150e+05
17462,8.320600e+04
17463,5.518600e+04
17464,1.098010e+05
17465,1.465560e+05
17466,3.696550e+05
17467,3.225660e+05
17468,3.243520e+05
17469,1.217450e+05
17470,5.931500e+04
17471,4.697990e+05
17472,2.661640e+05
17473,3.757560e+05
17474,4.878070e+05
17475,1.313750e+05
17476,1.799930e+05
17477,3.544610e+05
17478,2.774310e+05
17479,1.993940e+05
17480,2.548960e+05
17481,2.805890e+05
17482,4.427020e+05
17483,4.620540e+05
17484,5.910800e+04
17485,4.631580e+05
17486,3.108900e+04
17487,1.678460e+05
17488,4.606620e+05
17489,4.807440e+05
17490,3.475760e+05
17491,3.955650e+05
17492,4.322000e+04
17493,2.938060e+05
17494,1.950920e+05
17495,3.465250e+05
17496,4.033640e+05
17497,5.361300e+04
17498,3.394400e+04
17499,4.572340e+05
17500,2.263300e+04
17501,3.563640e+05
17502,2.347640e+05
17503,4.144880e+05
17504,5.730500e+04
17505,2.514010e+05
17506,4.677380e+05
17507,1.928020e+05
17508,2.511900e+04
17509,3.945070e+05
17510,3.614540e+05
17511,1.024430e+05
17512,1.517730e+05
17513,1.604930e+05
17514,4.298170e+05
17515,4.939750e+05
17516,4.563010e+05
17517,2.461400e+05
17518,1.275660e+05
17519,3.147270e+05
17520,3.586800e+05
17521,4.916770e+05
17522,1.699580e+05
17523,3.700500e+05
17524,4.127600e+04
17525,3.932060e+05
17526,4.182270e+05
17527,9.568500e+04
17528,2.119820e+05
17529,2.023000e+04
17530,3.874530e+05
17531,1.618880e+05
17532,3.374830e+05
17533,4.987170e+05
17534,1.886000e+04
17535,1.222000e+05
17536,1.679460e+05
17537,4.146810e+05
17538,3.120490e+05
17539,1.072200e+05
17540,1.268920e+05
17541,3.599100e+05
17542,1.781860e+05
17543,4.498000e+04
17544,4.619890e+05
17545,2.831380e+05
17546,7.000500e+04
17547,1.920490e+05
17548,4.815390e+05
17549,1.710470e+05
17550,2.190490e+05
17551,2.281800e+05
17552,3.740930e+05
17553,4.103610e+05
17554,1.743730e+05
17555,1.878740e+05
17556,4.081560e+05
17557,5.776100e+04
17558,4.482430e+05
17559,2.202840e+05
17560,4.279500e+05
17561,1.035040e+05
17562,4.165800e+05
17563,3.616550e+05
17564,3.570650e+05
17565,6.765400e+04
17566,2.563340e+05
17567,3.589750e+05
17568,4.680150e+05
17569,2.740720e+05
17570,3.913030e+05
17571,3.252030e+05
17572,2.986300e+05
17573,3.439340e+05
17574,1.973980e+05
17575,1.541500e+05
17576,1.891430e+05
17577,6.213500e+04
17578,1.631990e+05
17579,4.031150e+05
17580,1.468700e+05
17581,4.701710e+05
17582,3.712580e+05
17583,1.071190e+05
17584,2.128410e+05
17585,1.884310e+05
17586,1.970680e+05
17587,6.532200e+04
17588,4.498950e+05
17589,4.150760e+05
17590,1.483150e+05
17591,1.426110e+05
17592,1.524390e+05
17593,1.377190e+05
17594,4.124080e+05
17595,2.346520e+05
17596,1.974410e+05
17597,4.640160e+05
17598,4.190750e+05
17599,4.930100e+04
17600,9.848600e+04
17601,4.115270e+05
17602,8.810100e+04
17603,1.255300e+05
17604,4.059930e+05
17605,1.950940e+05
17606,2.178770e+05
17607,2.051020e+05
17608,3.498480e+05
17609,6.696500e+04
17610,4.985890e+05
17611,2.452500e+05
17612,4.671360e+05
17613,4.723000e+04
17614,1.312880e+05
17615,4.431250e+05
17616,4.951100e+05
17617,6.596500e+04
17618,5.884100e+04
17619,4.710390e+05
17620,2.810180e+05
17621,2.607600e+05
17622,4.943880e+05
17623,2.961950e+05
17624,3.010290e+05
17625,2.708280e+05
17626,1.511750e+05
17627,4.672230e+05
17628,2.311430e+05
17629,3.186730e+05
17630,1.813310e+05
17631,4.854320e+05
17632,9.434800e+04
17633,1.730930e+05
17634,2.851170e+05
17635,2.372290e+05
17636,4.226210e+05
17637,4.925060e+05
17638,4.651920e+05
17639,3.953460e+05
17640,1.884300e+04
17641,4.881530e+05
17642,4.279840e+05
17643,2.886030e+05
17644,1.791520e+05
17645,3.003050e+05
17646,1.577560e+05
17647,3.336590e+05
17648,1.273620e+05
17649,3.093320e+05
17650,1.795960e+05
17651,2.205770e+05
17652,4.441500e+04
17653,1.730240e+05
17654,7.680100e+04
17655,2.492080e+05
17656,1.673370e+05
17657,4.085910e+05
17658,4.722070e+05
17659,2.949600e+05
17660,3.395140e+05
17661,4.976650e+05
17662,1.501590e+05
17663,2.770210e+05
17664,8.385000e+04
17665,1.136990e+05
17666,3.812140e+05
17667,3.603200e+05
17668,4.322220e+05
17669,3.840000e+04
17670,1.231410e+05
17671,7.484100e+04
17672,2.600900e+05
17673,2.199210e+05
17674,4.000230e+05
17675,2.963540e+05
17676,2.650900e+04
17677,1.747690e+05
17678,3.707150e+05
17679,3.596480e+05
17680,4.239270e+05
17681,3.439560e+05
17682,2.742910e+05
17683,4.457910e+05
17684,3.056980e+05
17685,5.283300e+04
17686,8.548900e+04
17687,4.657890e+05
17688,4.177200e+05
17689,2.543030e+05
17690,2.180010e+05
17691,1.674480e+05
17692,1.567910e+05
17693,3.045780e+05
17694,4.795960e+05
17695,1.817120e+05
17696,5.739700e+04
17697,2.286400e+05
17698,8.252700e+04
17699,1.549350e+05
17700,1.483100e+05
17701,1.144820e+05
17702,4.079520e+05
17703,4.449370e+05
17704,3.971160e+05
17705,4.817100e+05
17706,3.061340e+05
17707,1.399730e+05
17708,4.298460e+05
17709,1.672510e+05
17710,3.650890e+05
17711,7.113600e+04
17712,3.070100e+04
17713,2.519460e+05
17714,3.373620e+05
17715,4.165380e+05
17716,3.433910e+05
17717,4.629170e+05
17718,9.269600e+04
17719,2.016400e+05
17720,4.441210e+05
17721,3.664000e+05
17722,1.203700e+05
17723,4.825830e+05
17724,4.207180e+05
17725,2.466400e+04
17726,4.006480e+05
17727,4.390830e+05
17728,2.486000e+04
17729,1.113940e+05
17730,6.120000e+04
17731,4.117940e+05
17732,4.148400e+04
17733,3.175820e+05
17734,3.490840e+05
17735,3.939580e+05
17736,2.428340e+05
17737,7.728600e+04
17738,3.382090e+05
17739,3.821260e+05
17740,4.391790e+05
17741,4.868800e+05
17742,3.721230e+05
17743,3.833070e+05
17744,2.169390e+05
17745,1.454530e+05
17746,1.877770e+05
17747,4.002970e+05
17748,2.021270e+05
17749,3.768920e+05
17750,1.286350e+05
17751,4.697090e+05
17752,4.717030e+05
17753,2.477460e+05
17754,1.876950e+05
17755,3.919820e+05
17756,1.643060e+05
17757,4.839630e+05
17758,1.693740e+05
17759,3.943850e+05
17760,3.495270e+05
17761,1.876040e+05
17762,4.108630e+05
17763,2.369390e+05
17764,8.826600e+04
17765,4.355500e+05
17766,1.463100e+05
17767,2.412230e+05
17768,9.067800e+04
17769,1.901150e+05
17770,1.718350e+05
17771,1.094570e+05
17772,2.233740e+05
17773,4.176110e+05
17774,9.514800e+04
17775,3.449780e+05
17776,3.998320e+05
17777,2.096790e+05
17778,3.065650e+05
17779,3.871020e+05
17780,4.488100e+04
17781,2.188430e+05
17782,4.152250e+05
17783,1.110980e+05
17784,7.405100e+04
17785,4.311800e+05
17786,4.123150e+05
17787,3.706880e+05
17788,7.200100e+04
17789,4.452460e+05
17790,8.412400e+04
17791,8.689900e+04
17792,2.803590e+05
17793,2.312620e+05
17794,4.203520e+05
17795,2.782600e+05
17796,4.726000e+05
17797,3.494690e+05
17798,3.605770e+05
17799,3.224530e+05
17800,1.505140e+05
17801,2.070010e+05
17802,4.848000e+05
17803,3.727520e+05
17804,2.388610e+05
17805,1.986450e+05
17806,4.913110e+05
17807,5.933900e+04
17808,2.595410e+05
17809,3.349600e+04
17810,1.397960e+05
17811,3.837870e+05
17812,1.727250e+05
17813,4.975100e+05
17814,3.990020e+05
17815,1.093240e+05
17816,1.447620e+05
17817,4.267670e+05
17818,2.811840e+05
17819,7.710500e+04
17820,3.591890e+05
17821,4.554270e+05
17822,1.759460e+05
17823,4.799300e+05
17824,5.710900e+04
17825,4.594490e+05
17826,2.823980e+05
17827,2.015900e+04
17828,4.036380e+05
17829,4.583710e+05
17830,2.412710e+05
17831,3.267540e+05
17832,3.217380e+05
17833,1.856000e+05
17834,3.846750e+05
17835,3.085010e+05
17836,1.880240e+05
17837,4.103840e+05
17838,4.410890e+05
17839,3.925380e+05
17840,2.273780e+05
17841,2.170880e+05
17842,7.965100e+04
17843,3.769310e+05
17844,3.174610e+05
17845,2.279440e+05
17846,1.922590e+05
17847,2.886790e+05
17848,2.891010e+05
17849,3.503210e+05
17850,3.895480e+05
17851,4.395540e+05
17852,2.464190e+05
17853,3.411590e+05
17854,3.397520e+05
17855,3.249670e+05
17856,2.354440e+05
17857,3.927480e+05
17858,1.506700e+05
17859,1.907850e+05
17860,1.996900e+05
17861,6.300900e+04
17862,1.901660e+05
17863,4.916590e+05
17864,1.375590e+05
17865,4.698870e+05
17866,4.640600e+05
17867,4.831780e+05
17868,4.364160e+05
17869,2.045610e+05
17870,4.140730e+05
17871,3.273080e+05
17872,1.704360e+05
17873,6.248600e+04
17874,2.642820e+05
17875,1.664220e+05
17876,3.604400e+04
17877,4.057940e+05
17878,3.661130e+05
17879,2.331890e+05
17880,1.160480e+05
17881,4.988180e+05
17882,1.175410e+05
17883,8.711600e+04
17884,3.548400e+04
17885,3.906110e+05
17886,8.282600e+04
17887,4.859900e+04
17888,2.392970e+05
17889,4.047520e+05
17890,1.584920e+05
17891,4.096910e+05
17892,4.996390e+05
17893,1.134900e+05
17894,3.719000e+05
17895,4.479980e+05
17896,1.339930e+05
17897,4.282780e+05
17898,2.173450e+05
17899,2.436610e+05
17900,2.904930e+05
17901,3.705370e+05
17902,1.672750e+05
17903,1.126680e+05
17904,4.198780e+05
17905,6.266600e+04
17906,1.816300e+05
17907,3.220650e+05
17908,8.270600e+04
17909,3.412400e+05
17910,3.723430e+05
17911,4.359400e+04
17912,2.186350e+05
17913,1.383390e+05
17914,2.455850e+05
17915,2.134670e+05
17916,4.216420e+05
17917,4.529330e+05
17918,1.893650e+05
17919,4.687410e+05
17920,4.595930e+05
17921,3.206690e+05
17922,4.147500e+05
17923,4.069590e+05
17924,3.096140e+05
17925,2.505660e+05
17926,4.213080e+05
17927,1.108160e+05
17928,4.541300e+04
17929,1.854480e+05
17930,6.943500e+04
17931,4.257770e+05
17932,2.131800e+05
17933,3.632910e+05
17934,1.417160e+05
17935,2.078500e+05
17936,4.276000e+04
17937,1.849020e+05
17938,4.229210e+05
17939,3.031200e+04
17940,3.378690e+05
17941,4.131440e+05
17942,3.988370e+05
17943,4.964650e+05
17944,2.056760e+05
17945,4.207230e+05
17946,2.976120e+05
17947,4.322950e+05
17948,1.214400e+05
17949,1.314810e+05
17950,3.693910e+05
17951,1.691560e+05
17952,9.524800e+04
17953,1.649570e+05
17954,3.230790e+05
17955,1.475340e+05
17956,4.852720e+05
17957,4.470900e+04
17958,4.165530e+05
17959,1.659380e+05
17960,2.384940e+05
17961,1.895330e+05
17962,1.878060e+05
17963,2.190870e+05
17964,1.153670e+05
17965,4.783670e+05
17966,1.398460e+05
17967,1.632400e+04
17968,1.206020e+05
17969,3.695220e+05
17970,2.563620e+05
17971,1.614980e+05
17972,3.642940e+05
17973,3.170870e+05
17974,3.792890e+05
17975,4.368060e+05
17976,2.117410e+05
17977,4.289990e+05
17978,3.576840e+05
17979,3.068740e+05
17980,2.750400e+05
17981,1.612410e+05
17982,9.732900e+04
17983,2.147060e+05
17984,4.937470e+05
17985,1.515770e+05
17986,3.361400e+05
17987,1.882190e+05
17988,2.797740e+05
17989,3.808580e+05
17990,1.057570e+05
17991,1.933140e+05
17992,2.756500e+04
17993,1.158650e+05
17994,8.553400e+04
17995,4.133470e+05
17996,4.780900e+05
17997,2.871110e+05
17998,8.810500e+04
17999,2.029870e+05
18000,2.310500e+04
18001,1.325140e+05
18002,2.664820e+05
18003,4.887490e+05
18004,1.989780e+05
18005,1.514090e+05
18006,4.012600e+04
18007,1.065430e+05
18008,4.385110e+05
18009,1.305130e+05
18010,1.554590e+05
18011,2.808390e+05
18012,4.950680e+05
18013,4.416960e+05
18014,1.646730e+05
18015,2.006730e+05
18016,8.228200e+04
18017,2.220430e+05
18018,4.922290e+05
18019,2.222100e+05
18020,4.975520e+05
18021,2.967650e+05
18022,1.741380e+05
18023,3.999290e+05
18024,2.612700e+04
18025,1.579460e+05
18026,2.386060e+05
18027,4.988480e+05
18028,1.560800e+04
18029,2.642400e+05
18030,3.983550e+05
18031,3.702250e+05
18032,8.675200e+04
18033,4.602570e+05
18034,1.116750e+05
18035,7.313300e+04
18036,1.810210e+05
18037,3.206340e+05
18038,2.031040e+05
18039,2.327250e+05
18040,4.445800e+05
18041,3.944520e+05
18042,5.176100e+04
18043,2.361180e+05
18044,9.284300e+04
18045,4.016680e+05
18046,1.424070e+05
18047,9.142400e+04
18048,1.343280e+05
18049,1.249610e+05
18050,3.266310e+05
18051,2.506600e+05
18052,5.885200e+04
18053,4.150700e+05
18054,2.302400e+04
18055,9.465100e+04
18056,1.658020e+05
18057,1.565180e+05
18058,3.574890e+05
18059,3.360090e+05
18060,1.893800e+04
18061,3.605760e+05
18062,1.775050e+05
18063,3.906170e+05
18064,2.916990e+05
18065,1.604000e+04
18066,3.548470e+05
18067,4.987860e+05
18068,4.069910e+05
18069,1.294140e+05
18070,4.923750e+05
18071,1.464180e+05
18072,3.184410e+05
18073,4.914810e+05
18074,2.846030e+05
18075,4.718600e+05
18076,2.087240e+05
18077,2.714870e+05
18078,5.406400e+04
18079,3.015680e+05
18080,3.195760e+05
18081,1.850090e+05
18082,2.918750e+05
18083,4.995920e+05
18084,3.757360e+05
18085,4.199430e+05
18086,8.892900e+04
18087,2.474200e+05
18088,2.599430e+05
18089,2.407530e+05
18090,4.904380e+05
18091,3.167940e+05
18092,3.293120e+05
18093,4.253610e+05
18094,2.372880e+05
18095,8.018200e+04
18096,3.113210e+05
18097,4.635360e+05
18098,4.953300e+05
18099,1.305900e+05
18100,4.297660e+05
18101,3.299380e+05
18102,3.975610e+05
18103,3.162750e+05
18104,3.370100e+04
18105,1.163890e+05
18106,3.311190e+05
18107,1.634830e+05
18108,4.186420e+05
18109,4.344220e+05
18110,1.895560e+05
18111,2.299090e+05
18112,3.420950e+05
18113,1.447060e+05
18114,3.136110e+05
18115,3.103360e+05
18116,8.000900e+04
18117,3.162910e+05
18118,4.654420e+05
18119,6.984900e+04
18120,1.108130e+05
18121,3.562490e+05
18122,1.284800e+05
18123,4.337700e+04
18124,3.474860e+05
18125,4.885160e+05
18126,1.783900e+05
18127,9.244600e+04
18128,9.530800e+04
18129,9.330600e+04
18130,4.585900e+04
18131,9.101600e+04
18132,4.762670e+05
18133,6.990900e+04
18134,1.954810e+05
18135,4.186850e+05
18136,4.574820e+05
18137,2.019940e+05
18138,3.559760e+05
18139,1.785720e+05
18140,3.100110e+05
18141,4.471330e+05
18142,3.782130e+05
18143,9.826200e+04
18144,4.791310e+05
18145,3.997860e+05
18146,3.218130e+05
18147,3.122570e+05
18148,3.715170e+05
18149,6.065400e+04
18150,2.970640e+05
18151,2.653700e+04
18152,4.227040e+05
18153,2.239680e+05
18154,2.530210e+05
18155,5.924600e+04
18156,2.357940e+05
18157,4.339370e+05
18158,2.876700e+04
18159,2.521850e+05
18160,6.495500e+04
18161,1.881060e+05
18162,1.444090e+05
18163,3.390420e+05
18164,6.363500e+04
18165,1.081180e+05
18166,3.092930e+05
18167,4.495300e+04
18168,3.535450e+05
18169,2.392140e+05
18170,2.574060e+05
18171,2.098570e+05
18172,4.572200e+04
18173,1.342300e+05
18174,3.359610e+05
18175,3.023800e+04
18176,2.333490e+05
18177,4.726050e+05
18178,1.823520e+05
18179,1.809670e+05
18180,3.638870e+05
18181,4.716310e+05
18182,4.993670e+05
18183,2.987430e+05
18184,6.511800e+04
18185,6.248100e+04
18186,3.508740e+05
18187,2.214260e+05
18188,2.359550e+05
18189,2.605120e+05
18190,3.541200e+05
18191,2.528940e+05
18192,2.170710e+05
18193,1.963830e+05
18194,1.738500e+04
18195,1.499330e+05
18196,1.315780e+05
18197,4.298390e+05
18198,1.164120e+05
18199,1.538790e+05
18200,1.486380e+05
18201,2.407520e+05
18202,4.665090e+05
18203,2.689900e+04
18204,2.129930e+05
18205,1.968840e+05
18206,4.875140e+05
18207,3.419250e+05
18208,1.685400e+04
18209,1.893500e+05
18210,2.880100e+04
18211,2.487990e+05
18212,5.915000e+04
18213,8.888400e+04
18214,4.098160e+05
18215,1.420110e+05
18216,1.551210e+05
18217,4.161060e+05
18218,2.850200e+04
18219,3.173630e+05
18220,3.293900e+05
18221,2.006850e+05
18222,4.750140e+05
18223,1.821060e+05
18224,3.454370e+05
18225,1.465230e+05
18226,4.405740e+05
18227,2.647910e+05
18228,4.501040e+05
18229,2.789630e+05
18230,1.264550e+05
18231,8.664600e+04
18232,1.541840e+05
18233,3.892800e+04
18234,3.860150e+05
18235,2.412600e+05
18236,2.759310e+05
18237,3.789230e+05
18238,2.775310e+05
18239,3.460190e+05
18240,9.216600e+04
18241,3.310930e+05
18242,1.904390e+05
18243,9.979800e+04
18244,4.811640e+05
18245,3.339030e+05
18246,3.565680e+05
18247,3.575350e+05
18248,2.910370e+05
18249,8.639200e+04
18250,1.037350e+05
18251,4.022600e+04
18252,1.806500e+04
18253,1.946960e+05
18254,4.297750e+05
18255,8.223700e+04
18256,3.931200e+04
18257,4.621200e+05
18258,3.672890e+05
18259,3.924130e+05
18260,2.245660e+05
18261,2.682350e+05
